Gas,"NFR/CRT Group",Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Nitrous Oxide",3B5,"Goats - Indirect Leach",Storage,kilotonne,2.23930442687423e-05,2.55794353991213e-05,2.51956705981209e-05,2.35258925060131e-05,2.178095965777e-05,1.7274421605122e-05,1.94230148489643e-05,1.89727785394612e-05,1.87575534855833e-05,1.83162555091008e-05,1.70538206011373e-05,1.71758021374866e-05,2.14467870988319e-05,2.03151898743512e-05,2.10262571817818e-05,2.17134549116227e-05,2.24778768195816e-05,2.19286397154538e-05,2.2084356716412e-05,2.29812510660811e-05,2.13459601349021e-05,2.16454530607483e-05,2.24623967527075e-05,2.2425878711081e-05,2.29858194980487e-05,2.3127986920831e-05,2.37979386460176e-05,2.41222347300498e-05,2.48966921471076e-05,2.55937473487794e-05,2.58098718746406e-05,2.54621450614011e-05,2.54120783419136e-05,2.54809782109464e-05
"Nitrous Oxide",3B5,"Professional Horses - Indirect Deposition",Housing,kilotonne,0.00908286958837723,0.00908286958837725,0.00908286958837725,0.00908286958837725,0.00908286958837725,0.00908286958837725,0.00908286958837723,0.00908286958837725,0.00908286958837725,0.00968839415269458,0.0102939188002969,0.0108994432900961,0.0115049680925794,0.0121104926729692,0.0127160173337218,0.0133215418527438,0.0133215418527438,0.0133215418527438,0.0133215418527438,0.0133215418527438,0.0133215418527438,0.0132028884308532,0.0130842349388279,0.0129655817887095,0.0128469282616169,0.0127282748280372,0.0127282748280372,0.0127282748280372,0.0127282748280372,0.0127282748587212,0.0127282748908662,0.0127282748908662,0.0127282748864828,0.0127282748864828
"Nitrous Oxide",3B5,"Professional Horses - Indirect Deposition",Storage,kilotonne,0.00394938542700972,0.0039493854270097,0.0039493854270097,0.0039493854270097,0.00394938542700972,0.00394938542700972,0.00394938542700972,0.00394938542700972,0.00394938542700972,0.00421267775623917,0.00447597012168235,0.00473926241851002,0.00500255485129809,0.00526584718751616,0.00552913955867733,0.0057924318682116,0.00579243186821158,0.00579243186821158,0.00579243186821158,0.0057924318682116,0.0057924318682116,0.00574083935213284,0.00568924680555834,0.00563765440765075,0.00558606184582836,0.00553446932466698,0.00553446932466698,0.00553446932466698,0.00553446932466698,0.00553446933800888,0.00553446935198612,0.0055344693519861,0.00553446935008013,0.00553446935008013
"Nitrous Oxide",3B5,"Professional Horses - Indirect Leach",Storage,kilotonne,0.00126896799767762,0.00126896799767763,0.00126896799767763,0.00126896799767763,0.00126896799767763,0.00126896799767763,0.00126896799767763,0.00126896799767763,0.00126896799767763,0.00135356585372409,0.00143816372140631,0.00152276156704184,0.00160735945636249,0.00169195731465444,0.0017765551841739,0.00186115303389215,0.00186115303389213,0.00186115303389215,0.00186115303389215,0.00186115303389215,0.00186115303389215,0.00184457596056428,0.00182799887743787,0.0018114218420793,0.00179484475405362,0.00177826767909266,0.00177826767909266,0.00177826767909266,0.00177826767909266,0.00177826768337951,0.00177826768787051,0.00177826768787051,0.0017782676872581,0.0017782676872581
"Nitrous Oxide",3B5,"Other cattle - Beef females for slaughter - Digestate Indirect Deposition",Storage,kilotonne,-,1.14388960714286e-07,1.15823187857143e-07,1.10835467285714e-07,6.26538009428572e-07,6.31867141714286e-07,6.26538512285715e-07,7.19315350285714e-07,7.10396583285714e-07,7.00640359571429e-07,7.12706468571429e-07,6.6927334257143e-07,6.29368304714283e-07,6.54890355428574e-07,6.76255070857144e-07,7.22235264142856e-07,1.77283908057143e-06,1.78116549128572e-06,3.63418450371429e-06,3.50737502657142e-06,5.27322453899999e-06,6.73765006828571e-06,1.6084260885e-05,2.33268366555715e-05,5.14618472154287e-05,7.27834636917143e-05,0.000111940347745286,0.000133832539237571,0.000141557666510857,0.000145003825267714,0.000145754166965,0.000148213035870429,0.000149328497929286,0.000150613618794572
"Nitrous Oxide",3B5,"Poultry - Broilers - Digestate Indirect Deposition",Storage,kilotonne,-,7.37984710100001e-06,6.25014762585715e-06,6.40550639928572e-06,6.94241503057145e-06,6.75310094485713e-06,6.87872776014288e-06,7.0179047902857e-06,6.774548352e-06,7.11874783557142e-06,7.23910498457145e-06,6.19041072571429e-06,6.01856567399999e-06,6.04725953385715e-06,5.82023752357142e-06,5.62688153185714e-06,5.665456698e-06,3.80689394485715e-06,2.05482534022857e-05,1.89970480024286e-05,4.84148513357144e-05,6.43428167202859e-05,0.000113890835461857,0.00017072335819,0.000511216111575715,0.000786089672374284,0.00156267306300286,0.00166330890320572,0.00180910747167857,0.00171800720457144,0.00174328658513429,0.00182259528017286,0.00184899221775714,0.00186020779704572
"Nitrous Oxide",3B5,"Other cattle - Bulls for breeding - Digestate Indirect Deposition",Storage,kilotonne,-,1.07114417142857e-08,1.05927847142857e-08,1.08979545714286e-08,6.18612091428571e-08,6.45175362857143e-08,6.57359559999999e-08,7.06013722857141e-08,6.68660504285714e-08,6.79856257142859e-08,6.75871507142859e-08,7.46902152857141e-08,7.03258898571427e-08,7.01671551428571e-08,7.25840845714287e-08,8.98844162857144e-08,2.17670266000001e-07,2.22673249857143e-07,4.73977064e-07,4.72640862571427e-07,7.71307859142859e-07,1.05191183585714e-06,2.34935135757142e-06,3.32692027014285e-06,7.16775368571428e-06,1.00291454182858e-05,1.5050482876e-05,1.88234868847143e-05,1.94567035551428e-05,1.86215353154286e-05,1.90210264498571e-05,1.8713505118e-05,1.87926081262857e-05,1.88751992282857e-05
"Nitrous Oxide",3B5,"Other cattle - Cereal fed bull - Digestate Indirect Deposition",Storage,kilotonne,-,4.84162250000002e-08,4.76527102857143e-08,4.84480558571428e-08,2.87525052571429e-07,3.27703562999999e-07,4.02757578142858e-07,3.37164400571429e-07,3.07279275285714e-07,3.10316403571429e-07,3.66284865571428e-07,4.74524158428571e-07,4.31895646285716e-07,4.75445224571428e-07,5.04610330714287e-07,5.97022559571428e-07,1.065232157e-06,1.03523068e-06,1.974785252e-06,2.09174284e-06,3.88931207185714e-06,4.84232768014286e-06,1.09120203405714e-05,1.6773114666e-05,2.9195550637e-05,3.58755939142856e-05,5.78695535644287e-05,6.13802324174287e-05,6.31307199867145e-05,6.0598936988857e-05,5.99599462628571e-05,5.67093271627144e-05,5.87924085995715e-05,5.54877174091429e-05
"Nitrous Oxide",3B5,"Other cattle - Cows - Digestate Indirect Deposition",Storage,kilotonne,-,1.34288224714286e-07,1.35326048e-07,1.37285999714286e-07,6.22548411571429e-07,6.46154322e-07,6.44660831571429e-07,7.50563975857145e-07,7.86739044142858e-07,7.76076580714285e-07,7.57098711285714e-07,7.03900456285714e-07,6.87272795000001e-07,7.08491315714287e-07,7.37447407714285e-07,9.35183857142855e-07,2.7202805912857e-06,2.70227035728573e-06,4.97460255442856e-06,4.90729365028572e-06,7.67162819971427e-06,1.03789646792857e-05,2.35118768091429e-05,3.20949433718572e-05,7.29157492171429e-05,0.000104256559226286,0.00015978869005,0.000198302199269429,0.0002054633108,0.000195358526092714,0.000195872168726142,0.000194332185075286,0.000191140200923572,0.000185658500009714
"Nitrous Oxide",3B5,"Other cattle - Dairy Calves Female - Digestate Indirect Deposition",Storage,kilotonne,-,1.94604237142857e-08,1.91673742857143e-08,1.87733652857143e-08,1.33406032571428e-07,1.28832836e-07,1.26327560857143e-07,1.35797892999999e-07,1.34670444857143e-07,1.34015712285714e-07,1.31606872571428e-07,1.29059632428572e-07,1.32763808571428e-07,1.27463207142858e-07,1.23060160142857e-07,1.45037632142857e-07,2.53950291571427e-07,2.60247826142857e-07,6.1175286857143e-07,6.5867094542857e-07,1.17551092057143e-06,1.74744590742857e-06,3.88634395600001e-06,5.54710940457144e-06,1.16662325308571e-05,1.74182166918571e-05,2.60965078707142e-05,2.79177231300001e-05,2.90064719559999e-05,2.99892403737144e-05,3.12331972385714e-05,3.27426513527142e-05,3.34372582374286e-05,3.2925337085143e-05
"Nitrous Oxide",3B5,"Other cattle - Dairy Replacements Female - Digestate Indirect Deposition",Storage,kilotonne,-,2.4185249e-08,2.51341027142857e-08,2.44421948571429e-08,1.50399071428572e-07,1.68613825285714e-07,1.71418253285715e-07,1.97161391428571e-07,1.90371273714286e-07,1.91132626142857e-07,1.80640590428572e-07,1.71431376285714e-07,1.49786424857143e-07,1.46096781285714e-07,1.55244491285714e-07,1.1930897e-07,2.13406835714285e-07,2.08829342857143e-07,5.74172209285713e-07,5.81593140857143e-07,9.7152080142857e-07,1.366653123e-06,3.52388360814286e-06,5.27602680471429e-06,1.08569321708571e-05,1.46490577152857e-05,2.29744356489998e-05,2.79469090167143e-05,2.82036197425714e-05,2.92418594961427e-05,2.95271433411429e-05,3.05973467815714e-05,3.16615452104286e-05,3.1872823106143e-05
"Nitrous Oxide",3B5,"Other cattle - Dairy In Calf Heifers - Digestate Indirect Deposition",Storage,kilotonne,-,2.38780881428571e-08,2.54168718571429e-08,2.65344687142856e-08,1.88852525714285e-07,1.93435991571429e-07,2.04090995428572e-07,2.24918332571428e-07,2.13062991428572e-07,2.06470411714286e-07,2.05722183857143e-07,1.99552274428572e-07,1.90285503571429e-07,1.72148398714286e-07,1.77580745571429e-07,3.04344200285714e-07,5.90440360714285e-07,5.57647966857142e-07,1.19295755857143e-06,1.198537637e-06,2.11841662528571e-06,3.10788205199999e-06,6.60838087014285e-06,9.17444355614284e-06,1.9486552305e-05,2.7033706579e-05,3.94445242289999e-05,4.65416186462856e-05,4.65903452928571e-05,4.5721566348857e-05,4.41783795262858e-05,4.19798223852857e-05,4.10173900007143e-05,4.18165483622856e-05
"Nitrous Oxide",3B5,"Dairy - Dairy Cows - Digestate Indirect Deposition",Storage,kilotonne,-,5.0423238957143e-07,4.98758558571429e-07,4.87035915142858e-07,3.37339911542858e-06,3.31424869757142e-06,3.29357780400001e-06,3.66567739685715e-06,3.63265145414286e-06,3.67655939357142e-06,3.6362784637143e-06,3.76294058014286e-06,3.88711488157142e-06,3.81062130428573e-06,3.7844520167143e-06,4.260397878e-06,7.76037436742858e-06,7.80014418385716e-06,1.81218417112857e-05,1.81728646031429e-05,3.28181603970001e-05,4.85808624290001e-05,0.000108398220264714,0.000156610486244143,0.000333265808189285,0.00049954306046857,0.00074000273057857,0.000895148711144286,0.000956373240680001,0.00098210460076143,0.00100324901353286,0.00100882819506857,0.000998694951791427,0.00100601471919143
"Nitrous Oxide",3B5,"Other cattle - Heifers for breeding - Digestate Indirect Deposition",Storage,kilotonne,-,3.27093485714286e-08,3.50209451428571e-08,3.57481472857142e-08,1.67505776428571e-07,1.55752303142857e-07,1.61887611285714e-07,2.01722230285715e-07,1.89382560714286e-07,1.86975283e-07,1.76225281571429e-07,1.93858379e-07,2.27705581714285e-07,2.18077790857143e-07,2.11786142857144e-07,3.15851768571429e-07,7.85250282142858e-07,7.8943962742857e-07,1.42553798828571e-06,1.47799333942857e-06,2.533692909e-06,3.54137187014284e-06,7.109314388e-06,9.27277220257144e-06,2.11901143221428e-05,3.14793147381428e-05,4.78354740144286e-05,5.19684075350002e-05,5.51629264560001e-05,6.03665518499999e-05,6.07350422878571e-05,6.06099094008573e-05,6.10530123657144e-05,6.18559776497144e-05
"Nitrous Oxide",3B5,"Poultry - Laying Hens - Digestate Indirect Deposition",Storage,kilotonne,-,2.39871659185715e-06,2.41036866400001e-06,2.41117987942856e-06,1.73244356057143e-06,2.21934508714287e-06,7.67039863857145e-07,1.79287326271429e-06,1.56312091257143e-06,1.50099959114286e-06,1.42595455514286e-06,1.28183008642857e-06,2.141978465e-06,1.98204091642857e-06,2.01956544742857e-06,2.57397450985715e-06,3.16976774871429e-06,2.24648448514286e-06,9.89908275400002e-06,1.06104763097143e-05,2.72959483122857e-05,4.43315307804287e-05,8.30895198728571e-05,0.000125165607592142,0.000389427641063999,0.000633572801846286,0.00128014339943286,0.00132706792936143,0.00143059486081285,0.00151757377405857,0.00152891887577,0.00146343003734714,0.00176274258279429,0.00171845485395572
"Nitrous Oxide",3B5,"Poultry - Other - Digestate Indirect Deposition",Storage,kilotonne,-,1.43448184e-07,1.65443476e-07,1.72334936714286e-07,1.88171690142857e-07,1.77887315571429e-07,1.86142559428571e-07,9.67614371428571e-09,2.56706800428572e-07,2.29181905857144e-07,1.65780803571429e-07,1.84761479571429e-07,1.20616084285714e-07,9.16537568571429e-08,5.4354575e-08,1.19605174857143e-07,1.68401308428571e-07,1.32162617714286e-07,2.37543011514285e-06,2.53038214157142e-06,5.13355680828571e-06,1.00311977055715e-05,1.90607443620001e-05,2.95011933668572e-05,9.38903593241427e-05,0.000136337988653428,0.000221207709872285,0.000212160156171858,0.000215667781531714,0.000226368409963144,0.000201733611099428,0.00022025963201,0.000164346045570143,0.000207920052088572
"Nitrous Oxide",3B5,"Other cattle - Steers - Digestate Indirect Deposition",Storage,kilotonne,-,1.10481523428571e-07,1.08728302571429e-07,1.11137483285714e-07,6.45295302142857e-07,6.23300718857142e-07,5.80320871428572e-07,6.87478825e-07,7.05463700857144e-07,6.76127143999999e-07,7.01898605571428e-07,6.51691640285713e-07,6.67251020857141e-07,6.76767391142857e-07,6.84069738000001e-07,8.6001368042857e-07,2.07020627157143e-06,2.06915337357143e-06,4.28972439028572e-06,4.38692929714285e-06,6.9334822872857e-06,9.51091457642855e-06,2.1525531632e-05,2.95301717322857e-05,6.76541235605716e-05,0.000101800433265143,0.000152998851188857,0.000181684891087858,0.000186599711192714,0.000187272492451,0.000184415871143429,0.000187582409881428,0.000187836838366571,0.000189609767666
"Nitrous Oxide",3B5,"Poultry - Turkeys - Digestate Indirect Deposition",Storage,kilotonne,-,1.12056917814286e-06,1.28717605814286e-06,1.33552637271429e-06,1.45267542985714e-06,1.36816054414286e-06,1.42644999671429e-06,1.44353100257143e-06,1.28723473685714e-06,1.14533758742857e-06,8.25763143857142e-07,9.17352731428571e-07,6.19807368714287e-07,6.93808577000001e-07,6.81080154857142e-07,1.09528864971429e-06,8.56587189857143e-07,5.99300354714286e-07,2.76555015000001e-06,2.477409561e-06,3.61099771528571e-06,6.95496651614287e-06,1.65984264505714e-05,2.92306373008572e-05,7.63440065645715e-05,0.000157923896320143,0.000246109020488571,0.000223540583028715,0.000233729016464429,0.000219550358243857,0.000215340670138,0.000211451382226857,0.000228883012431858,0.000162651460678143
"Nitrous Oxide",3B5,"Poultry - Breeding Flock - Digestate Indirect Deposition",Storage,kilotonne,-,1.54304881342857e-06,9.97189295142858e-07,7.80370110142857e-07,8.21586307142859e-07,5.25902463428571e-07,2.23546600357143e-06,5.66113478857143e-07,6.00410008000001e-07,6.12018254571429e-07,4.990656e-07,1.99200383957142e-06,9.78360640714286e-07,8.64686658e-07,5.80169275714286e-07,6.56526196857143e-07,9.54393722857146e-07,5.89388823885713e-06,3.85118945042857e-06,3.78362452757143e-06,7.54247110257143e-06,1.48101883348572e-05,3.0549965072e-05,5.11605562317142e-05,0.000169227360984,0.000301732966762858,0.000758025029425714,0.00079229942127286,0.00081945140478143,0.000805959752038571,0.000779322957238572,0.000748955103083001,0.000797970700222142,0.000817459483724714
"Nitrous Oxide",3B5,"Poultry - Growing Pullets - Digestate Indirect Deposition",Storage,kilotonne,-,5.08774511142857e-07,4.88857805857142e-07,4.88828500285714e-07,3.48348623857143e-07,2.86477453428571e-07,1.16919279714286e-07,1.98318803571429e-07,2.00712282571429e-07,1.89222133571429e-07,1.97913549428571e-07,2.13885907714286e-07,1.80823669714286e-07,1.78559649714286e-07,1.54935284428571e-07,2.21872171714286e-07,3.82775639714284e-07,2.69748174142857e-07,1.11186270171429e-06,1.06010307385714e-06,1.54395136971429e-06,3.72591806871429e-06,8.49994502499999e-06,1.25817236914285e-05,4.7693962613e-05,7.36562713621429e-05,0.000143228348883714,0.000153618304563429,0.000149418260407429,0.000170414424167429,0.000167573923455714,0.000185014123925714,0.000188244519560429,0.000187674758055714
"Nitrous Oxide",3B5,"Poultry - Ducks - Digestate Indirect Deposition",Storage,kilotonne,-,-,-,-,-,-,-,8.68599647142857e-08,9.42686595714287e-08,8.41471478571427e-08,6.08589614285715e-08,6.78170460000001e-08,1.79216712714286e-07,1.80642507571429e-07,1.26146301285714e-07,2.41126023285715e-07,2.89923035285713e-07,2.36504293142858e-07,3.42283437414287e-06,4.31239440814284e-06,7.21395160828572e-06,1.32451427742857e-05,2.56296399322857e-05,4.48744887438572e-05,0.000102799137838571,0.000195867486678285,0.000295918096337285,0.000348536528725001,0.000318310835739286,0.000298896220044714,0.000323081295510286,0.000329470837696001,0.000331276491321286,0.000291771056108714
"Nitrous Oxide",3B5,"Poultry - Geese - Digestate Indirect Deposition",Storage,kilotonne,-,-,-,-,-,-,-,6.10704442857144e-09,5.95075564285714e-08,5.31183038571428e-08,3.84175125714285e-08,4.28098471428571e-08,1.23357245e-07,1.15318154285714e-08,7.05691800000001e-09,1.45509634285714e-08,1.74806327142857e-08,1.31070122857143e-08,1.77039089857143e-07,2.16760795428571e-07,3.77353537e-07,6.2603596942857e-07,1.03921291571428e-06,1.63941966728572e-06,5.75686509042857e-06,1.29506942808571e-05,2.01363947651428e-05,2.05459853374285e-05,2.09442469217142e-05,1.92224725062857e-05,1.86923597315715e-05,1.60996291861429e-05,1.93843383878572e-05,1.98504977722857e-05
"Nitrous Oxide",3B5,"Pig - Boar - Digestate Indirect Deposition",Storage,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.32914373999999e-07,2.63807012857142e-07,2.49523465714286e-07,2.3088046142857e-07,2.50055774571429e-07,2.53078951714286e-07,3.27250543714285e-07,4.36124667000001e-07,7.28901015857143e-07,1.39712215342857e-06,2.10305292842858e-06,2.45719870157143e-06,2.12818523814286e-06,2.139360586e-06,2.06050826614285e-06,1.94527883628571e-06,1.99078757742857e-06,1.70866679657142e-06,1.80018560071428e-06
"Nitrous Oxide",3B5,"Pig - Fattening Pig 20 to 80 kg - Digestate Indirect Deposition",Storage,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.76016509685715e-05,3.42496319958573e-05,3.38427484685714e-05,3.2251522882857e-05,3.13176780180002e-05,3.24913903867143e-05,4.21391950225714e-05,5.84333135744284e-05,0.000113229536671428,0.000227848268424856,0.000316349992490715,0.000372628080111571,0.000370043806449429,0.000380908465659857,0.000398400043458998,0.000392026200941569,0.000406842813631572,0.000401929253735429,0.000388801225351001
"Nitrous Oxide",3B5,"Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition",Storage,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.60105228414285e-06,6.73548446999999e-06,6.52022144085714e-06,6.20461095571429e-06,6.352397095e-06,6.60113192828571e-06,9.81574425700001e-06,1.33233792968571e-05,2.75266664137144e-05,5.17973080837144e-05,7.34564331411428e-05,9.36998136784286e-05,9.79231257745715e-05,0.000109452710703286,0.000107883123030572,0.000114528068006,0.000114983938614286,0.000113315129893429,0.000110042579606143
"Nitrous Oxide",3B5,"Pig - Fattening Pig > 80 kg - Digestate Indirect Deposition",Storage,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.2167331396e-05,1.4942228719e-05,1.51093035248571e-05,1.40092582692858e-05,1.35743163112857e-05,1.43337762574286e-05,1.94483694742857e-05,2.67127582150001e-05,5.03685910734285e-05,0.000101056499305143,0.000139180919648572,0.000164056767321857,0.000164126327181143,0.000168969314473143,0.000177607109108,0.000176872912926286,0.000183642353780286,0.00018104977572,0.000175632312441143
"Nitrous Oxide",3B5,"Pig - Gilt - Digestate Indirect Deposition",Storage,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.09017866414286e-06,1.17762930214286e-06,1.05297078542857e-06,9.01880789857144e-07,9.73292247714287e-07,1.29858373699999e-06,1.96343408957144e-06,2.72106821485713e-06,4.78558151342858e-06,8.49804014871428e-06,1.21885505342857e-05,1.38575589758571e-05,1.39932914487143e-05,1.47424441167143e-05,1.5133036798e-05,1.60791193797143e-05,1.5619712273e-05,1.26579669841429e-05,1.4813814268e-05
"Nitrous Oxide",3B5,"Pig - Sow - Digestate Indirect Deposition",Storage,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.37208164585713e-06,6.23692304085714e-06,6.28440705671427e-06,5.63698191414285e-06,6.02796523057142e-06,6.27044261800002e-06,9.55237549042856e-06,1.28313489055714e-05,2.26481844427142e-05,4.42963087851427e-05,6.50890817814285e-05,8.00442101391427e-05,8.0031765704e-05,8.13360635481426e-05,8.3055199557e-05,8.22945104394285e-05,7.9907116878286e-05,6.89044821504285e-05,7.28475597677143e-05
"Nitrous Oxide",3D1a,"Arable - Direct","Ammonium Nitrate Application",kilotonne,4.20589582549967,3.84176966638766,4.42594480097313,3.79710501253131,3.86782725315693,4.19669836210026,4.57058645890445,4.69792972366247,4.65102506288231,4.62729662492516,5.21343654493412,4.20728220564589,3.8801619560161,3.88023439020431,3.83465361584845,3.88167824274986,3.27956534939854,3.26011454004357,4.17820956758117,3.7054316702137,3.83143176586451,3.83251647213531,4.02619430386857,3.78923253416045,3.91299492528116,3.60081462264322,3.24170815724079,3.18983939456445,3.24826319645353,3.2310566773932,2.75549886959335,3.14498108362412,2.764491483692,2.362300454757
"Nitrous Oxide",3D1a,"Arable - Direct","Ammonium Sulphate and Diammonium Phosphate Application",kilotonne,0.093104495762323,0.120092472249902,0.060624897263506,0.0705696358873615,0.0978070375479349,0.176101242008055,0.118538017201069,0.0798341073957565,0.0914078211564067,0.0566836900088248,0.0755428084873626,0.0879056666006187,0.180108472356691,0.161421541875432,0.104481997844917,0.125111712607028,0.137280503940579,0.235311111041499,0.180312545609549,0.167888750937375,0.194144903743328,0.183991679230859,0.187544450614341,0.238438140052554,0.276427694692322,0.260545437287671,0.255166233225777,0.290156802696004,0.276516003648916,0.237987487466734,0.239670246329156,0.20267979606932,0.10905932490723,0.160315058878221
"Nitrous Oxide",3D1a,"Arable - Direct","Calcium Ammonium Nitrate Application",kilotonne,0.0610360007425153,0.0802472452326208,0.148845058192354,0.0418971865897428,0.0685902260832513,0.0531762731769229,0.0912916803772367,0.20747927013568,0.124516665963129,0.0635149457342934,0.0177474722276206,0.0967058200688382,0.167665488170255,0.247054674154687,0.0574175130500181,0.0856510846816585,0.102083322975526,0.151072867675233,0.115451608662281,0.205063806796189,0.21399929195486,0.227306483537601,0.128696490699956,0.122619820064889,0.109821198010093,0.11671213983664,0.10731975038732,0.0903331945680295,0.159871338806552,0.16070647459416,0.193756155493481,0.148165139874752,0.167459182775813,0.176638129460465
"Nitrous Oxide",3D1a,"Arable - Direct","Other Nitrogen Including Compounds Application",kilotonne,1.41399511832329,1.34654069783663,1.3734624998236,1.2023720713604,1.46674150553881,1.32919509699862,1.32140486072872,1.51196746501376,1.31303999178257,1.18655099814421,1.03661249567564,1.30958691154342,1.30155090903926,1.25795132869434,1.1346449541144,1.03767695410335,1.0258236823493,0.779329865822447,0.911972145805238,0.804088420744092,0.718957748657276,0.693440631106462,0.726691429767132,0.756497865581548,0.614635994340908,0.573740132646158,0.560066613668395,0.52721637639287,0.532935767480482,0.509880417190574,0.474165474485928,0.530316484184468,0.511253437945562,0.371236757338325
"Nitrous Oxide",3D1a,"Arable - Direct","Urea Application",kilotonne,0.682754453523822,0.897255438463151,0.657770831721813,0.508812331043713,0.497688290388576,0.381737772245745,0.235041709778471,0.384439303486799,0.405912690285416,0.38937975056407,0.416384915226119,0.489487638870966,0.554422105787129,0.450198583991977,0.569376660549036,0.453320588960311,0.426957735165455,0.658276932020554,0.342073491847848,0.720088737779717,0.653743119584115,0.766617124735383,0.770375451511131,0.430376524883711,0.808887705855991,0.909466655552412,0.924887344669854,0.825132310231332,0.691271973587051,0.643067130968918,0.413721851009598,0.503642262580131,0.458511543906709,0.909130832938193
"Nitrous Oxide",3D1a,"Arable - Direct","Urea Ammonium Nitrate Application",kilotonne,0.305358800695269,0.455393569177124,0.109344817358485,0.177805232667403,0.205263107904365,0.271673832778892,0.229323409796125,0.234614773762534,0.209744439887644,0.118333493048073,0.047921989234844,0.117760327756405,0.425035185042915,0.382965381723178,0.410182127775455,0.349495887127216,0.474297659573899,0.476234432279992,0.410830023941025,0.305579686748305,0.459344071384315,0.538677340494706,0.552151122320251,0.584842930937032,0.571501744404467,0.603678823315615,0.568922428272224,0.663730242783303,0.704104406129561,0.844472581443619,0.619421449642386,0.710313370210157,0.731280568392885,0.680499153550929
"Nitrous Oxide",3D1a,"Grass - Direct","Ammonium Nitrate Application",kilotonne,4.46200391756893,4.31463212647073,3.78166476214079,4.03909347960732,3.98435616914717,3.89144059178153,4.22408811522655,3.76681171267166,3.83615396763447,3.92412934858586,3.13015287872198,2.50779780340046,2.20891693516785,2.14529151868042,2.14806485309323,1.82368871818559,1.89361632203609,1.63861763213113,1.52562931325851,1.7596759432013,1.81126758475728,1.83219726796556,1.62613807137221,1.99675893354007,2.08676338135567,1.93556680332758,2.03879612716333,2.20019577091902,2.07585976419799,1.95112084691768,2.08124040290293,1.90064992100457,1.321714506483,1.30456047091846
"Nitrous Oxide",3D1a,"Grass - Direct","Ammonium Sulphate and Diammonium Phosphate Application",kilotonne,0.0439307616680069,0.0602226495179963,0.0356015521478523,0.0553566908838683,0.0694435307975154,0.120751445100889,0.0717829525905789,0.0235687845051002,0.0361858089835093,0.0380636692739162,0.0794169340582149,0.0665856589934717,0.0414216224911702,0.0553975504906876,0.0482660144846934,0.0731883503534655,0.0670911601938201,0.136808166610942,0.0739637340233402,0.0891670874162816,0.0936397322120506,0.0803332011514709,0.0763889608676592,0.121580341223754,0.155172080246552,0.123566478842774,0.128430777120713,0.150073014457417,0.146486639775912,0.144099944335309,0.162146880184774,0.135278626273641,0.0505511783698368,0.0882361945919656
"Nitrous Oxide",3D1a,"Grass - Direct","Calcium Ammonium Nitrate Application",kilotonne,0.377103184136218,0.429615144354203,0.435711811554171,0.443500503451442,0.498478404055339,0.421162682009993,0.420130265130459,0.457489027487175,0.531888672301147,0.493986825946968,0.447109605146991,0.419196835940766,0.398352323468986,0.419019910174477,0.420503439376495,0.431694184574369,0.433904150403101,0.552822614757196,0.618017225689723,0.763364150296086,0.752874368089408,0.751150304848067,0.653357527790402,0.686645453981498,0.613733604118445,0.535888082712417,0.613617054566839,0.629898954925873,0.623145414843465,0.552658936636287,0.662024125526723,0.589614135854413,0.513939689060775,0.359473165341699
"Nitrous Oxide",3D1a,"Grass - Direct","Other Nitrogen Including Compounds Application",kilotonne,8.12967966852954,8.12061494198451,7.22475449123234,7.10245746513025,8.44010210144679,8.52552174269446,7.74131212490671,7.54865465019027,7.36477886656458,7.99075709173191,6.79521086910922,6.88684851106452,6.63905387461689,6.54711571660424,5.75163816483009,5.29775211065925,4.91524919085803,4.27521729072973,3.31658177210135,3.24906995631615,3.73775942812693,3.37918511399448,3.57468468434646,3.87595442935814,3.60238097239068,3.36271326978429,3.23029457460276,3.13965538406282,3.46618892719597,3.22269555448441,3.03369498282138,3.10272776139796,1.74286023098247,1.68860096769308
"Nitrous Oxide",3D1a,"Grass - Direct","Urea Application",kilotonne,0.319515064979663,0.333397857962976,0.224447747828249,0.234946987426304,0.25493110793037,0.168150917234566,0.111786901470695,0.146354352639761,0.138555950992257,0.175431281620486,0.120951687954989,0.156166327147184,0.133416257308399,0.10142271602653,0.119726358619286,0.113805067717563,0.0838801966628975,0.09685984230437,0.0797312871368659,0.134894249454328,0.121554554443438,0.151448499844546,0.125177913153294,0.107397856304445,0.140980980274889,0.178340223921822,0.199068643220918,0.170140313109597,0.174229180674274,0.228790778626567,0.174636204121932,0.166976386830232,0.179270294272525,0.283460615876262
